user_id,embedding,severity,tag
882,"[0.         0.10615005 0.53511816 1.7117602  0.         0.28657308
 0.22339427 0.2238451  0.         0.         0.7918408  0.6747502
 0.         0.         0.         0.         1.2766639  0.9675874
 0.00745342 0.         1.3653655  0.         0.         0.
 0.         0.5891794  1.9364504  0.24734221 0.9244372  0.43311873
 0.         0.         0.6071564  0.         1.270579   0.
 0.2135591  1.2607385  1.0753787  0.         0.         0.14372325
 0.18453526 0.         0.         0.         0.         0.42687666
 0.61314076 0.         0.25283742 0.71787506 0.         0.
 0.8070561  0.8025369  0.8870101  0.         0.2624308  0.
 0.         0.91311216 0.56185097 0.49225008 0.         0.41566926
 1.4707961  0.         0.47871006 1.4983276  0.28116488 0.
 0.         0.         0.         0.         1.1195495  0.
 0.68116933 0.         0.         0.         0.         0.
 0.         1.5507767  0.02735656 0.         0.         1.0928923
 0.         0.37337536 0.10099211 0.         0.5969446  0.
 0.         0.         0.         0.         0.         0.8641394
 0.         0.33237076 0.42371994 1.6041256  1.1699848  0.32171282
 0.         0.         0.7461211  0.         0.6786002  0.
 0.84533256 0.         0.         0.97030246 0.02783867 0.9453098
 0.49770337 0.         0.         0.         0.         0.
 0.57367367 0.30484414]",1,中度催缴
883,"[0.         0.0809841  0.54887843 1.6949605  0.         0.28687027
 0.2129794  0.22426188 0.         0.         0.7946031  0.6746793
 0.         0.         0.         0.         1.289591   0.98445743
 0.         0.         1.4462988  0.         0.         0.
 0.         0.5723466  2.0009804  0.23747061 0.91084105 0.43683633
 0.         0.         0.60188985 0.         1.2665143  0.
 0.22735637 1.2555134  1.0580137  0.         0.         0.12265977
 0.1855156  0.         0.         0.         0.         0.41343248
 0.6112956  0.         0.23962621 0.71837646 0.         0.
 0.77661633 0.80075276 0.8893895  0.         0.26495385 0.
 0.         0.94121045 0.5571568  0.4888445  0.         0.38666657
 1.4680593  0.         0.47093922 1.4971051  0.31049716 0.
 0.         0.         0.         0.         1.1580724  0.
 0.6809022  0.         0.         0.         0.         0.
 0.         1.5443083  0.09915072 0.         0.         1.1373943
 0.         0.39395392 0.0937393  0.         0.60442054 0.
 0.         0.         0.         0.         0.         0.864161
 0.         0.3565544  0.45810008 1.6010879  1.2260563  0.32063094
 0.         0.         0.74007726 0.         0.6819893  0.
 0.8440073  0.         0.         0.9697087  0.02352541 0.9798619
 0.49764144 0.         0.         0.         0.         0.
 0.5724002  0.32772803]",1,中度催缴
884,"[0.         1.0649508  0.         2.6117182  0.         0.
 0.626621   1.0108087  0.         0.         0.8351287  0.
 0.         0.         2.0528839  1.1431066  0.         0.
 0.7899259  1.6093489  0.         0.         1.4666948  0.
 0.         2.2873316  0.         0.2912287  0.         0.
 0.49640465 3.6622968  0.57376266 0.         2.573372   1.9483339
 0.         0.91020656 1.2651826  0.         0.         0.23879448
 0.05852048 1.6478302  0.         0.43456602 0.         0.3319277
 0.72126436 0.         0.5389459  0.7385835  0.         0.36389363
 0.4382469  1.0969005  0.         1.3571715  0.         0.17806485
 0.         0.         0.8631919  0.         0.         1.5253601
 1.3415985  2.7182841  0.45405948 0.06308311 0.         0.45158887
 1.550129   0.         0.         0.         0.         0.7817929
 0.74372435 0.         0.43410578 0.         0.         1.1262692
 2.1150732  1.5429326  0.         1.0268672  0.4615724  0.
 0.02881587 0.         0.         0.         0.         0.9313725
 0.         0.         0.         0.         0.         0.85985935
 0.63395524 0.         0.         2.3417053  0.         0.45111313
 0.         0.91362184 0.7369443  0.         1.0791948  0.
 0.64641416 0.1168642  0.         1.4964122  0.         0.
 0.56384724 0.         0.         0.7116614  0.8340775  0.
 0.         0.        ]",0,轻度提醒
885,"[0.         0.         0.72579914 1.5575322  0.         0.6360018
 0.8278226  0.         0.         0.         0.7495747  0.44956297
 0.         0.         0.         0.         0.0493075  0.64320934
 0.05252447 0.         1.0885966  0.         0.         1.9451447
 0.         0.81987643 0.99520814 0.17963712 0.88840026 0.87817454
 0.         0.         0.48528364 0.         1.4174466  0.
 0.052302   0.8225307  1.2888811  0.01983675 0.         0.71486866
 0.19033912 0.3604354  0.         0.         0.         0.7788318
 0.65800124 0.47589993 0.19838022 0.7436173  0.2760259  0.
 1.4514432  0.9616641  1.0510365  0.         0.         0.
 0.1785546  0.7932889  0.49908644 0.58131707 0.         0.611742
 1.3933094  0.         0.05432783 1.0866517  0.         0.
 0.11826434 0.         0.17394912 0.         1.336814   0.
 0.67467964 0.         0.07381026 0.         0.         0.
 0.         1.3242013  0.31100643 0.         0.         0.94310606
 0.         0.5980219  0.57054514 0.         0.4674858  0.
 0.         0.         0.         0.         0.2659436  0.8652622
 0.         0.5130328  0.7662004  1.5925094  1.5921996  0.32380036
 0.         0.         0.8608546  0.         0.         0.
 1.0290968  0.         0.         0.908572   0.29061207 0.45458442
 0.5261397  0.         0.         0.18449147 0.         0.
 0.6452885  0.        ]",1,中度催缴
886,"[0.         1.287962   0.08478846 2.5650015  0.         0.
 0.4895268  1.0904033  0.         0.         0.8770071  0.
 0.         0.         1.626688   1.0056899  0.         0.
 0.95902634 1.5256892  0.         0.         1.0610507  0.
 0.         2.0712016  0.         0.39448088 0.         0.
 0.50778425 3.3837519  0.63673234 0.         2.5167923  1.8620778
 0.         1.0411484  1.3334267  0.         0.         0.35237053
 0.05718911 1.4951786  0.         0.6886162  0.         0.38794476
 0.7337602  0.         0.51138955 0.7309302  0.         0.5158225
 0.7473087  1.1192095  0.         1.2498102  0.         0.1251322
 0.         0.         0.9115429  0.         0.         1.4792638
 1.4215448  2.4551864  0.72837573 0.2413269  0.         0.29910755
 1.3585224  0.         0.         0.         0.         0.5408752
 0.73967385 0.         0.35395977 0.         0.         0.9906737
 1.9479574  1.6198261  0.         1.0510432  0.2687012  0.
 0.02323558 0.         0.02183737 0.         0.0362145  1.1794033
 0.         0.         0.         0.         0.         0.859753
 0.7634692  0.         0.         2.341801   0.         0.47486255
 0.         0.9138847  0.7800692  0.         1.172893   0.
 0.79879427 0.05750811 0.         1.5095794  0.         0.
 0.55305684 0.         0.         0.6405991  0.9242637  0.
 0.         0.        ]",0,轻度提醒
887,"[0.         0.61679083 0.25790274 1.9530319  0.         0.60444677
 1.1484243  0.         0.03551837 0.         0.6654122  0.12932998
 0.         0.         0.         0.07340151 0.         0.17077032
 0.3684126  0.69740933 0.         0.         0.         2.0582116
 0.         1.503335   0.         0.4984634  1.2347208  0.49171302
 0.8004846  0.7650892  0.44740167 0.         1.648967   0.12649173
 0.         0.87878937 1.7689648  0.         0.         1.0299321
 0.14969307 1.7046643  0.         0.85475504 0.         0.95077497
 0.71269226 0.         0.43044704 0.7414951  0.         0.20617324
 1.6818738  1.111183   0.858323   0.         0.         0.51420677
 0.33036804 0.         0.65491116 0.5857329  0.         1.7390623
 1.4569657  0.7472589  0.10811304 1.1343663  0.         0.
 1.3966303  0.         0.5913188  0.07049209 0.         0.
 0.6791818  0.         0.266684   0.         0.         0.
 1.3060235  1.5306768  0.         0.         0.         0.
 0.         0.         0.7793158  0.         0.20527987 1.3078679
 0.         0.         0.         0.         0.3207264  0.8640229
 0.02327284 0.         0.         1.7506257  0.         0.346896
 0.         0.         1.1156119  0.         0.         0.
 1.090765   0.         0.         0.9198745  0.37706214 0.
 0.53543895 0.         0.         0.91561985 0.1985901  0.
 0.35761818 0.        ]",0,轻度提醒
888,"[0.         0.33810204 0.34134576 2.2497365  0.         0.
 0.04354523 0.8314127  0.         0.         0.9093407  0.
 0.         0.         1.405297   0.95588267 0.         0.
 1.2094793  1.5132068  0.         0.         0.8819863  0.
 0.         1.3636165  0.         0.52373827 0.2615869  0.
 0.         2.5329916  0.6118927  0.         2.6166828  0.46344492
 0.23459437 0.87849605 1.8347285  0.         0.         0.
 0.0537861  1.6840653  0.         0.         0.         0.47708398
 0.7231247  0.         0.         0.78147113 1.2169598  0.6542406
 0.09678828 0.422022   0.         1.5345116  0.         0.2899392
 0.         0.         0.9191147  0.         0.         0.11246848
 1.27615    1.8283532  0.         0.580096   0.         0.32857215
 1.9036595  0.         0.         0.         0.         0.6396997
 0.73699373 0.         0.12513514 0.         0.         0.90910566
 1.2769276  1.5701847  0.         0.79716694 0.19687748 0.
 0.08675628 0.         0.02491044 0.         0.08218354 2.4176254
 0.         0.         0.         0.         0.         0.85937506
 1.4451574  0.         0.55718464 2.4016995  0.         0.42959514
 0.         0.04360044 1.1735457  0.         0.43833476 0.
 1.2027248  0.         0.         1.3929923  0.         0.
 0.5450968  0.         0.         0.         0.9934447  0.
 0.         0.        ]",0,轻度提醒
889,"[0.         0.8480476  1.0437695  1.7715107  0.         0.24148095
 1.0282233  0.80664426 0.         0.         0.908283   0.68371683
 0.         0.         0.         0.         0.         0.6814105
 0.45203763 0.         1.2232397  0.         0.         0.
 0.         1.6470535  0.14822431 0.06334935 0.67957664 0.09179258
 0.         0.         0.7608317  0.         2.1238468  0.66688454
 0.         1.0631317  1.1330069  0.         0.         0.8157748
 0.15137857 0.25771806 0.         0.         0.         0.57254934
 0.6479868  0.23386717 0.28139806 0.74870145 0.11834607 0.21383661
 0.90558714 1.4906366  0.5508442  0.02633697 0.         0.
 0.         0.7310801  0.57546365 0.31688547 0.         1.0849347
 1.4623746  0.81864655 0.7404946  1.0166172  0.         0.
 0.48372942 0.         0.38129073 0.         0.2392483  0.
 0.68594396 0.         0.         0.         0.         0.5484692
 0.         1.4836519  0.24982578 0.3583494  0.         0.30553037
 0.         0.         0.5637871  0.         0.48027757 0.38067552
 0.         0.         0.         0.         0.         0.8622667
 0.         0.7547953  1.3052212  2.1490586  0.5207786  0.39854282
 0.         0.73021704 0.9393206  0.         0.7116864  0.
 1.2673889  0.         0.         1.2798562  0.         0.48634773
 0.5241466  0.         0.         0.45100105 0.         0.
 0.27032858 0.5093923 ]",1,中度催缴
890,"[0.0000000e+00 7.6637053e-01 9.7005880e-01 1.7774547e+00 0.0000000e+00
 1.8513498e-01 6.5121269e-01 7.5935966e-01 0.0000000e+00 0.0000000e+00
 9.2270178e-01 4.4322020e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 0.0000000e+00 7.4948376e-01 4.8826164e-01 0.0000000e+00
 1.2018440e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 1.1908309e+00 7.9561579e-01 2.0179071e-01 7.0833075e-01 1.8821219e-01
 0.0000000e+00 0.0000000e+00 7.1985638e-01 0.0000000e+00 2.0104589e+00
 5.3161371e-01 3.1366706e-02 1.1039705e+00 1.1754158e+00 0.0000000e+00
 0.0000000e+00 5.3005457e-01 1.5894555e-01 1.1305974e-01 0.0000000e+00
 0.0000000e+00 0.0000000e+00 5.0475723e-01 6.3115048e-01 1.9834971e-01
 1.4372689e-01 7.4517328e-01 5.8294398e-01 1.4032483e-01 9.3995708e-01
 1.1546413e+00 5.6935477e-01 1.3551712e-03 0.0000000e+00 0.0000000e+00
 0.0000000e+00 5.2032650e-01 6.0311347e-01 3.2734227e-01 0.0000000e+00
 5.2803385e-01 1.4449948e+00 4.5640677e-01 7.9354686e-01 1.0990096e+00
 0.0000000e+00 0.0000000e+00 2.7943647e-01 0.0000000e+00 0.0000000e+00
 0.0000000e+00 4.7365227e-01 0.0000000e+00 6.8850285e-01 0.0000000e+00
 0.0000000e+00 0.0000000e+00 0.0000000e+00 2.9620042e-01 0.0000000e+00
 1.5128187e+00 4.4170368e-01 3.1794772e-01 0.0000000e+00 2.2577012e-01
 0.0000000e+00 0.0000000e+00 3.3265081e-01 0.0000000e+00 4.9554387e-01
 5.6179529e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 8.6239600e-01 0.0000000e+00 7.2140014e-01 9.9214429e-01
 2.0901287e+00 3.9875597e-01 3.9093298e-01 0.0000000e+00 5.8995682e-01
 9.3278652e-01 0.0000000e+00 7.5091165e-01 0.0000000e+00 1.2466097e+00
 0.0000000e+00 0.0000000e+00 1.2057047e+00 0.0000000e+00 4.3737346e-01
 5.1775080e-01 0.0000000e+00 0.0000000e+00 0.0000000e+00 0.0000000e+00
 0.0000000e+00 1.8644753e-01 3.2632148e-01]",1,中度催缴
891,"[0.         1.1471866  0.9958174  1.9375403  0.         0.23018932
 1.238408   0.96753526 0.         0.         0.9094307  0.43387038
 0.         0.         0.38510877 0.         0.         0.36410582
 0.56653976 0.36280373 0.2007435  0.         0.         0.
 0.         2.2354069  0.         0.         0.48392707 0.
 0.         0.18056053 0.8445194  0.         2.4141142  0.97989917
 0.         0.95311046 1.4037917  0.         0.         0.92993
 0.11402782 1.0028688  0.         0.         0.         0.8105804
 0.69525397 0.19818848 0.3452742  0.76591295 0.17668274 0.43312824
 1.0010064  1.6557708  0.24445605 0.4365133  0.         0.
 0.         0.4993926  0.6432532  0.13404705 0.         1.404212
 1.4230876  1.851953   0.5013608  0.752929   0.         0.
 1.1546897  0.         0.5130945  0.         0.         0.22923061
 0.6998031  0.         0.08984846 0.         0.         1.0341663
 0.74163014 1.4811333  0.         0.6865473  0.         0.
 0.         0.         0.6572816  0.         0.3515842  0.9553718
 0.         0.         0.         0.         0.         0.8610849
 0.         0.36220664 1.4329388  2.302034   0.         0.44540864
 0.         0.76554424 0.90403867 0.         0.5854132  0.
 1.2693892  0.         0.         1.4128715  0.         0.09539795
 0.53831875 0.         0.         0.6850722  0.09196475 0.
 0.         0.3243221 ]",0,轻度提醒
892,"[0.         0.         0.6757713  1.5093532  0.         0.6173373
 0.55144644 0.         0.         0.         0.74968445 0.3522796
 0.         0.         0.         0.         0.6932998  0.74123186
 0.         0.         1.3623357  0.         0.         1.9497728
 0.         0.47721335 1.6888195  0.21582012 0.8539669  0.96401167
 0.         0.         0.45173565 0.         1.2369156  0.
 0.28741243 0.8516321  1.2661176  0.02517019 0.         0.45191905
 0.19986191 0.13787398 0.         0.         0.         0.7337096
 0.64650804 0.55479944 0.1049514  0.7406508  0.559223   0.
 1.3990394  0.74684143 1.0942448  0.         0.0439651  0.
 0.19524866 0.9491461  0.49995416 0.5715369  0.         0.21322948
 1.3749754  0.         0.         1.1499524  0.         0.
 0.         0.         0.         0.         1.645828   0.
 0.67678386 0.         0.03977194 0.         0.         0.
 0.         1.3152534  0.5518248  0.         0.         1.157661
 0.         1.1411607  0.40145117 0.         0.5089371  0.
 0.         0.         0.         0.         0.35435766 0.8655726
 0.         0.4658782  0.62981176 1.4796963  1.8722243  0.31078213
 0.         0.         0.81157255 0.         0.         0.
 0.94732803 0.         0.         0.8580947  0.37235337 0.66542727
 0.5205735  0.         0.         0.         0.         0.
 0.6372518  0.        ]",1,中度催缴
893,"[0.         0.3484478  0.6861687  1.702589   0.         0.6513498
 1.2215515  0.         0.01082098 0.         0.73076767 0.5236793
 0.         0.         0.         0.         0.         0.44279587
 0.1942727  0.00337015 0.33128256 0.         0.         1.9636683
 0.         1.3659151  0.         0.20028944 1.0177226  0.71129286
 0.         0.         0.5177778  0.         1.660908   0.2169801
 0.         0.8088774  1.4202487  0.00596634 0.         1.1122613
 0.17252311 0.89428556 0.         0.         0.         0.88945967
 0.6812413  0.12909275 0.3693338  0.74460995 0.         0.
 1.6027257  1.2486705  0.96850526 0.         0.         0.29734918
 0.19616187 0.31652164 0.5275284  0.6057003  0.         1.3380032
 1.4304099  0.         0.16718273 1.0318251  0.         0.
 0.6904668  0.         0.5898023  0.         0.6614064  0.
 0.672597   0.         0.15459391 0.         0.         0.
 0.41890043 1.384079   0.         0.         0.         0.36520356
 0.         0.         0.821947   0.         0.3682769  0.218921
 0.         0.         0.         0.         0.1795766  0.8646788
 0.         0.4372359  0.77403545 1.751248   0.7673324  0.3432761
 0.         0.         0.9658825  0.         0.         0.
 1.1400716  0.         0.         0.9667771  0.21638533 0.
 0.533802   0.         0.         0.74222684 0.         0.
 0.6172651  0.        ]",1,中度催缴
