用户编号,电压等级,年月,电费,滞纳金,欠费金额,电量,合同容量,运行容量,缴费次数,行业分类
959,交流10kV,202006,3312.30,0.00,0.00,,252.00,252.00,2,B、城乡居民生活用电合计
959,交流10kV,202007,1542.54,0.00,0.00,,252.00,252.00,2,B、城乡居民生活用电合计
959,交流10kV,202008,713.56,0.00,0.00,,252.00,252.00,1,B、城乡居民生活用电合计
959,交流10kV,202009,3357.93,2.53,3360.46,,252.00,252.00,2,B、城乡居民生活用电合计
959,交流10kV,202010,2899.86,0.00,0.00,,252.00,252.00,2,B、城乡居民生活用电合计
959,交流10kV,202011,8486.98,0.00,0.00,,252.00,252.00,1,B、城乡居民生活用电合计
959,交流10kV,202012,8851.06,0.00,0.00,,252.00,252.00,2,B、城乡居民生活用电合计
959,交流10kV,202101,16577.02,0.00,0.00,,252.00,252.00,3,B、城乡居民生活用电合计
959,交流10kV,202102,11267.30,0.00,0.00,,252.00,252.00,2,B、城乡居民生活用电合计
959,交流10kV,202103,12123.21,0.00,0.00,,252.00,252.00,1,B、城乡居民生活用电合计
959,交流10kV,202104,7896.14,0.00,0.00,,252.00,252.00,1,B、城乡居民生活用电合计
959,交流10kV,202105,6184.34,0.00,0.00,,252.00,252.00,1,B、城乡居民生活用电合计
959,交流10kV,202106,5521.42,0.00,0.00,,252.00,252.00,1,B、城乡居民生活用电合计
959,交流10kV,202107,13618.76,0.00,0.00,,252.00,252.00,1,B、城乡居民生活用电合计
959,交流10kV,202108,23805.69,0.00,0.00,,252.00,252.00,1,B、城乡居民生活用电合计
959,交流10kV,202109,171.09,0.00,0.00,,252.00,252.00,2,B、城乡居民生活用电合计
959,交流10kV,202110,4261.74,0.00,0.00,,252.00,252.00,1,B、城乡居民生活用电合计
959,交流10kV,202111,4913.25,0.00,0.00,,252.00,252.00,1,B、城乡居民生活用电合计
308,交流10kV,202112,37566.56,0.00,37566.56,69464.10,1304.00,1304.00,,九、房地产业
960,交流10kV,202001,0.00,0.00,0.00,,4.00,4.00,,B、城乡居民生活用电合计
960,交流10kV,202002,0.00,0.00,0.00,,4.00,4.00,,B、城乡居民生活用电合计
960,交流10kV,202003,0.00,0.00,0.00,,4.00,4.00,,B、城乡居民生活用电合计
960,交流10kV,202004,0.00,0.00,0.00,,4.00,4.00,,B、城乡居民生活用电合计
960,交流10kV,202005,0.00,0.00,0.00,,4.00,4.00,,B、城乡居民生活用电合计
960,交流10kV,202006,613.18,0.00,0.00,,4.00,4.00,1,B、城乡居民生活用电合计
960,交流10kV,202007,41.52,0.80,42.32,,4.00,4.00,1,B、城乡居民生活用电合计
960,交流10kV,202008,99.92,0.00,0.00,,4.00,4.00,2,B、城乡居民生活用电合计
960,交流10kV,202009,53.84,0.00,0.00,,4.00,4.00,2,B、城乡居民生活用电合计
960,交流10kV,202010,87.14,0.00,0.00,,4.00,4.00,2,B、城乡居民生活用电合计
960,交流10kV,202011,35.58,0.00,0.00,,4.00,4.00,2,B、城乡居民生活用电合计
960,交流10kV,202012,55.21,0.00,0.00,,4.00,4.00,2,B、城乡居民生活用电合计
960,交流10kV,202101,3.19,0.00,0.00,,4.00,4.00,2,B、城乡居民生活用电合计
960,交流10kV,202102,179.30,0.00,0.00,,4.00,4.00,1,B、城乡居民生活用电合计
960,交流10kV,202103,33.30,0.00,0.00,,4.00,4.00,1,B、城乡居民生活用电合计
960,交流10kV,202104,54.30,0.00,0.00,,4.00,4.00,2,B、城乡居民生活用电合计
960,交流10kV,202105,39.24,0.00,0.00,,4.00,4.00,1,B、城乡居民生活用电合计
960,交流10kV,202106,38.78,0.00,0.00,,4.00,4.00,1,B、城乡居民生活用电合计
960,交流10kV,202107,56.12,0.00,0.00,,4.00,4.00,2,B、城乡居民生活用电合计
960,交流10kV,202108,52.01,0.00,0.00,,4.00,4.00,1,B、城乡居民生活用电合计
960,交流10kV,202109,51.55,0.00,0.00,,4.00,4.00,1,B、城乡居民生活用电合计
960,交流10kV,202110,49.27,0.00,0.00,,4.00,4.00,1,B、城乡居民生活用电合计
960,交流10kV,202111,31.48,0.00,0.00,,4.00,4.00,1,B、城乡居民生活用电合计
19,交流10kV,202112,38842.00,0.00,38842.00,72762.80,200.00,200.00,,二、工业
961,交流35kV,202001,2692.59,0.00,0.00,,2064.00,2064.00,4,一、农、林、牧、渔业
961,交流35kV,202002,9425.43,0.00,0.00,,2064.00,2064.00,6,一、农、林、牧、渔业
961,交流35kV,202003,5631.98,0.00,0.00,,2064.00,2064.00,4,一、农、林、牧、渔业
961,交流35kV,202004,7386.90,0.00,0.00,,2064.00,2064.00,2,一、农、林、牧、渔业
961,交流35kV,202005,2545.47,0.00,0.00,,2064.00,2064.00,4,一、农、林、牧、渔业
961,交流35kV,202006,4744.51,0.00,0.00,,2064.00,2064.00,2,一、农、林、牧、渔业
961,交流35kV,202007,20150.96,0.00,0.00,,2064.00,2064.00,2,一、农、林、牧、渔业
961,交流35kV,202008,29454.78,58.91,29513.69,,2064.00,2064.00,2,一、农、林、牧、渔业
961,交流35kV,202009,39615.35,0.00,0.00,,2064.00,2064.00,2,一、农、林、牧、渔业
961,交流35kV,202010,3948.25,0.00,0.00,,2064.00,2064.00,2,一、农、林、牧、渔业
961,交流35kV,202011,5930.64,0.00,0.00,,2064.00,2064.00,2,一、农、林、牧、渔业
961,交流35kV,202012,3394.80,0.00,0.00,,2064.00,2064.00,1,一、农、林、牧、渔业
961,交流35kV,202101,1557.86,0.00,0.00,,2064.00,2064.00,2,一、农、林、牧、渔业
961,交流35kV,202102,6332.26,0.00,0.00,,2064.00,2064.00,1,一、农、林、牧、渔业
961,交流35kV,202103,4876.53,0.00,0.00,,2064.00,2064.00,1,一、农、林、牧、渔业
961,交流35kV,202104,7070.23,0.00,0.00,,2064.00,2064.00,3,一、农、林、牧、渔业
961,交流35kV,202105,3536.93,0.00,0.00,,2064.00,2064.00,2,一、农、林、牧、渔业
961,交流35kV,202106,4295.93,0.00,0.00,,2064.00,2064.00,2,一、农、林、牧、渔业
961,交流35kV,202107,4527.93,0.00,0.00,,2064.00,2064.00,2,一、农、林、牧、渔业
961,交流35kV,202108,42699.69,0.00,0.00,,2064.00,2064.00,2,一、农、林、牧、渔业
961,交流35kV,202109,5075.53,0.00,0.00,,2064.00,2064.00,2,一、农、林、牧、渔业
961,交流35kV,202110,,,0.00,,2064.00,2064.00,,一、农、林、牧、渔业
961,交流35kV,202111,9002.60,0.00,0.00,,2064.00,2064.00,3,一、农、林、牧、渔业
250,交流10kV,202112,39047.30,0.00,39047.30,68468.00,504.00,504.00,3,B、城乡居民生活用电合计
962,交流10kV,202001,5561.58,0.00,0.00,,40.00,40.00,4,一、农、林、牧、渔业
962,交流10kV,202002,2989.54,0.00,0.00,,40.00,40.00,6,一、农、林、牧、渔业
962,交流10kV,202003,2481.19,0.00,0.00,,40.00,40.00,4,一、农、林、牧、渔业
962,交流10kV,202004,2406.34,0.00,0.00,,40.00,40.00,6,一、农、林、牧、渔业
962,交流10kV,202005,1584.33,0.00,0.00,,40.00,40.00,4,一、农、林、牧、渔业
962,交流10kV,202006,4203.96,0.00,0.00,,40.00,40.00,2,一、农、林、牧、渔业
962,交流10kV,202007,3092.08,49.46,3141.54,,40.00,40.00,1,一、农、林、牧、渔业
962,交流10kV,202008,2822.11,0.00,0.00,,40.00,40.00,2,一、农、林、牧、渔业
962,交流10kV,202009,59.27,0.80,60.07,,40.00,40.00,2,一、农、林、牧、渔业
962,交流10kV,202010,169.59,0.00,0.00,,40.00,40.00,2,一、农、林、牧、渔业
962,交流10kV,202011,904.22,0.00,0.00,,40.00,40.00,2,一、农、林、牧、渔业
962,交流10kV,202012,2359.62,0.00,0.00,,40.00,40.00,2,一、农、林、牧、渔业
962,交流10kV,202101,146.23,0.00,0.00,,40.00,40.00,3,一、农、林、牧、渔业
962,交流10kV,202102,3673.11,0.00,0.00,,40.00,40.00,2,一、农、林、牧、渔业
962,交流10kV,202103,3088.18,0.00,0.00,,40.00,40.00,1,一、农、林、牧、渔业
962,交流10kV,202104,1118.38,0.00,0.00,,40.00,40.00,2,一、农、林、牧、渔业
962,交流10kV,202105,2610.55,0.00,0.00,,40.00,40.00,2,一、农、林、牧、渔业
962,交流10kV,202106,3361.62,0.00,0.00,,40.00,40.00,2,一、农、林、牧、渔业
962,交流10kV,202107,3753.58,0.00,0.00,,40.00,40.00,2,一、农、林、牧、渔业
962,交流10kV,202108,3401.85,0.00,0.00,,40.00,40.00,2,一、农、林、牧、渔业
962,交流10kV,202109,3625.09,0.00,0.00,,40.00,40.00,2,一、农、林、牧、渔业
962,交流10kV,202110,3494.86,0.00,0.00,,40.00,40.00,1,一、农、林、牧、渔业
962,交流10kV,202111,1390.50,0.00,0.00,,40.00,40.00,2,一、农、林、牧、渔业
578,交流10kV,202112,39412.75,0.00,39412.75,69108.80,1784.00,1784.00,2,十一、公共服务及管理组织
963,交流10kV,202001,286.71,0.00,0.00,,128.00,128.00,2,一、农、林、牧、渔业
963,交流10kV,202002,326.18,0.00,0.00,,128.00,128.00,2,一、农、林、牧、渔业
963,交流10kV,202003,201.30,0.00,0.00,,128.00,128.00,2,一、农、林、牧、渔业
963,交流10kV,202004,203.02,0.00,0.00,,128.00,128.00,2,一、农、林、牧、渔业
963,交流10kV,202005,217.41,0.00,0.00,,128.00,128.00,2,一、农、林、牧、渔业
963,交流10kV,202006,4350.61,0.00,0.00,,128.00,128.00,1,一、农、林、牧、渔业
963,交流10kV,202007,201.44,0.00,0.00,,128.00,128.00,2,一、农、林、牧、渔业
963,交流10kV,202008,202.16,0.80,202.96,,128.00,128.00,1,一、农、林、牧、渔业
963,交流10kV,202009,2646.69,0.00,0.00,,128.00,128.00,1,一、农、林、牧、渔业
963,交流10kV,202010,2391.02,0.00,0.00,,128.00,128.00,1,一、农、林、牧、渔业
963,交流10kV,202011,199.70,0.00,0.00,,128.00,128.00,1,一、农、林、牧、渔业
963,交流10kV,202012,203.02,0.00,0.00,,128.00,128.00,1,一、农、林、牧、渔业
963,交流10kV,202101,150.54,0.00,0.00,,128.00,128.00,2,一、农、林、牧、渔业
963,交流10kV,202102,409.51,0.00,0.00,,128.00,128.00,1,一、农、林、牧、渔业
963,交流10kV,202103,3304.13,0.00,0.00,,128.00,128.00,1,一、农、林、牧、渔业
963,交流10kV,202104,178.59,0.00,0.00,,128.00,128.00,1,一、农、林、牧、渔业
963,交流10kV,202105,935.69,0.00,0.00,,128.00,128.00,1,一、农、林、牧、渔业
963,交流10kV,202106,870.41,0.00,0.00,,128.00,128.00,1,一、农、林、牧、渔业
963,交流10kV,202107,4644.23,0.00,0.00,,128.00,128.00,1,一、农、林、牧、渔业
963,交流10kV,202108,178.59,0.00,0.00,,128.00,128.00,1,一、农、林、牧、渔业
963,交流10kV,202109,8118.26,0.00,0.00,,128.00,128.00,1,一、农、林、牧、渔业
963,交流10kV,202110,3161.89,0.00,0.00,,128.00,128.00,,一、农、林、牧、渔业
963,交流10kV,202111,178.59,0.00,0.00,,128.00,128.00,1,一、农、林、牧、渔业
64,交流10kV,202112,39931.22,0.00,39931.22,74280.00,400.00,400.00,2,一、农、林、牧、渔业
964,交流10kV,202001,838.52,0.00,0.00,,200.00,200.00,2,一、农、林、牧、渔业
964,交流10kV,202002,769.25,0.00,0.00,,200.00,200.00,2,一、农、林、牧、渔业
964,交流10kV,202003,659.51,0.00,0.00,,200.00,200.00,2,一、农、林、牧、渔业
964,交流10kV,202004,621.00,0.00,0.00,,200.00,200.00,2,一、农、林、牧、渔业
964,交流10kV,202005,459.74,0.00,0.00,,200.00,200.00,2,一、农、林、牧、渔业
964,交流10kV,202006,443.54,0.00,0.00,,200.00,200.00,1,一、农、林、牧、渔业
964,交流10kV,202007,471.01,0.94,471.95,,200.00,200.00,1,一、农、林、牧、渔业
964,交流10kV,202008,482.90,0.00,0.00,,200.00,200.00,1,一、农、林、牧、渔业
964,交流10kV,202009,539.48,1.08,540.56,,200.00,200.00,1,一、农、林、牧、渔业
964,交流10kV,202010,449.62,0.00,0.00,,200.00,200.00,1,一、农、林、牧、渔业
964,交流10kV,202011,435.32,0.00,0.00,,200.00,200.00,1,一、农、林、牧、渔业
964,交流10kV,202012,538.58,0.00,0.00,,200.00,200.00,1,一、农、林、牧、渔业
964,交流10kV,202101,158.34,0.00,0.00,,200.00,200.00,2,一、农、林、牧、渔业
964,交流10kV,202102,431.74,0.00,0.00,,200.00,200.00,1,一、农、林、牧、渔业
964,交流10kV,202103,496.00,0.00,0.00,,200.00,200.00,1,一、农、林、牧、渔业
964,交流10kV,202104,448.91,0.00,0.00,,200.00,200.00,1,一、农、林、牧、渔业
964,交流10kV,202105,440.33,0.00,0.00,,200.00,200.00,1,一、农、林、牧、渔业
964,交流10kV,202106,406.14,0.00,0.00,,200.00,200.00,1,一、农、林、牧、渔业
964,交流10kV,202107,388.74,0.00,0.00,,200.00,200.00,1,一、农、林、牧、渔业
964,交流10kV,202108,406.94,0.00,0.00,,200.00,200.00,1,一、农、林、牧、渔业
964,交流10kV,202109,388.74,0.00,0.00,,200.00,200.00,1,一、农、林、牧、渔业
964,交流10kV,202110,380.67,0.00,0.00,,200.00,200.00,1,一、农、林、牧、渔业
964,交流10kV,202111,378.26,0.00,0.00,,200.00,200.00,1,一、农、林、牧、渔业
590,交流10kV,202112,40735.38,0.00,40735.38,71428.00,2312.00,2312.00,1,九、房地产业
965,交流10kV,202001,18788.40,0.00,0.00,,160.00,160.00,4,一、农、林、牧、渔业
965,交流10kV,202002,17628.38,0.00,0.00,,160.00,160.00,4,一、农、林、牧、渔业
965,交流10kV,202003,15398.08,0.00,0.00,,160.00,160.00,4,一、农、林、牧、渔业
965,交流10kV,202004,17601.47,0.00,0.00,,160.00,160.00,4,一、农、林、牧、渔业
965,交流10kV,202005,18334.65,0.00,0.00,,160.00,160.00,4,一、农、林、牧、渔业
965,交流10kV,202006,20940.52,0.00,0.00,,160.00,160.00,2,一、农、林、牧、渔业
965,交流10kV,202007,20313.73,0.00,0.00,,160.00,160.00,1,一、农、林、牧、渔业
965,交流10kV,202008,18739.70,74.96,18814.66,,160.00,160.00,2,一、农、林、牧、渔业
965,交流10kV,202009,21980.05,0.00,0.00,,160.00,160.00,2,一、农、林、牧、渔业
965,交流10kV,202010,21624.98,0.00,0.00,,160.00,160.00,2,一、农、林、牧、渔业
965,交流10kV,202011,20041.98,0.00,0.00,,160.00,160.00,2,一、农、林、牧、渔业
965,交流10kV,202012,19087.06,0.00,0.00,,160.00,160.00,2,一、农、林、牧、渔业
965,交流10kV,202101,2938.16,0.00,0.00,,160.00,160.00,3,一、农、林、牧、渔业
965,交流10kV,202102,24790.46,0.00,0.00,,160.00,160.00,1,一、农、林、牧、渔业
965,交流10kV,202103,20024.54,0.00,0.00,,160.00,160.00,1,一、农、林、牧、渔业
965,交流10kV,202104,22278.10,0.00,0.00,,160.00,160.00,1,一、农、林、牧、渔业
965,交流10kV,202105,23531.08,0.00,0.00,,160.00,160.00,1,一、农、林、牧、渔业
965,交流10kV,202106,25431.04,0.00,0.00,,160.00,160.00,1,一、农、林、牧、渔业
965,交流10kV,202107,27101.67,0.00,0.00,,160.00,160.00,1,一、农、林、牧、渔业
965,交流10kV,202108,29475.66,0.00,0.00,,160.00,160.00,1,一、农、林、牧、渔业
965,交流10kV,202109,29652.46,0.00,0.00,,160.00,160.00,1,一、农、林、牧、渔业
965,交流10kV,202110,30245.64,0.00,0.00,,160.00,160.00,1,一、农、林、牧、渔业
965,交流10kV,202111,26896.69,0.00,0.00,,160.00,160.00,1,一、农、林、牧、渔业
334,交流10kV,202112,41362.72,0.00,41362.72,72528.00,3560.00,3560.00,1,十一、公共服务及管理组织
966,交流10kV,202001,362.66,0.00,0.00,,128.00,128.00,2,一、农、林、牧、渔业
966,交流10kV,202002,203.22,0.00,0.00,,128.00,128.00,2,一、农、林、牧、渔业
966,交流10kV,202003,617.34,0.00,0.00,,128.00,128.00,4,一、农、林、牧、渔业
966,交流10kV,202004,988.18,0.00,0.00,,128.00,128.00,4,一、农、林、牧、渔业
966,交流10kV,202005,1069.19,0.00,0.00,,128.00,128.00,4,一、农、林、牧、渔业
966,交流10kV,202006,856.92,0.00,0.00,,128.00,128.00,2,一、农、林、牧、渔业
966,交流10kV,202007,664.94,0.00,0.00,,128.00,128.00,2,一、农、林、牧、渔业
966,交流10kV,202008,286.13,0.00,0.00,,128.00,128.00,2,一、农、林、牧、渔业
966,交流10kV,202009,432.86,0.00,0.00,,128.00,128.00,2,一、农、林、牧、渔业
966,交流10kV,202010,254.06,0.00,0.00,,128.00,128.00,2,一、农、林、牧、渔业
966,交流10kV,202011,1029.85,0.00,0.00,,128.00,128.00,2,一、农、林、牧、渔业
966,交流10kV,202012,464.77,0.93,465.70,,128.00,128.00,2,一、农、林、牧、渔业
966,交流10kV,202101,35.04,0.80,35.84,,128.00,128.00,1,一、农、林、牧、渔业
966,交流10kV,202102,232.09,0.00,0.00,,128.00,128.00,1,一、农、林、牧、渔业
966,交流10kV,202103,176.80,0.00,0.00,,128.00,128.00,1,一、农、林、牧、渔业
966,交流10kV,202104,403.94,0.00,0.00,,128.00,128.00,1,一、农、林、牧、渔业
966,交流10kV,202105,335.70,0.00,0.00,,128.00,128.00,1,一、农、林、牧、渔业
966,交流10kV,202106,280.40,0.00,0.00,,128.00,128.00,1,一、农、林、牧、渔业
966,交流10kV,202107,747.60,0.00,0.00,,128.00,128.00,1,一、农、林、牧、渔业
966,交流10kV,202108,427.89,0.00,0.00,,128.00,128.00,1,一、农、林、牧、渔业
966,交流10kV,202109,444.82,0.00,0.00,,128.00,128.00,1,一、农、林、牧、渔业
966,交流10kV,202110,214.91,0.00,0.00,,128.00,128.00,,一、农、林、牧、渔业
966,交流10kV,202111,196.73,0.00,0.00,,128.00,128.00,1,一、农、林、牧、渔业
46,交流10kV,202112,42618.22,0.00,42618.22,63600.00,2656.00,2656.00,3,十、租赁和商务服务业
967,交流10kV,202001,3133.97,0.00,0.00,,160.00,160.00,4,二、工业
967,交流10kV,202002,3636.42,0.00,0.00,,160.00,160.00,4,二、工业
967,交流10kV,202003,3218.56,0.00,0.00,,160.00,160.00,4,二、工业
967,交流10kV,202004,3318.54,0.00,0.00,,160.00,160.00,2,二、工业
967,交流10kV,202005,3276.24,0.00,0.00,,160.00,160.00,2,二、工业
967,交流10kV,202006,3627.45,0.00,0.00,,160.00,160.00,1,二、工业
967,交流10kV,202007,3805.62,0.00,0.00,,160.00,160.00,1,二、工业
967,交流10kV,202008,4064.54,0.00,0.00,,160.00,160.00,1,二、工业
967,交流10kV,202009,4338.84,8.68,4347.52,,160.00,160.00,1,二、工业
967,交流10kV,202010,4035.06,0.00,0.00,,160.00,160.00,1,二、工业
967,交流10kV,202011,3626.17,0.00,0.00,,160.00,160.00,1,二、工业
967,交流10kV,202012,3185.23,0.00,0.00,,160.00,160.00,1,二、工业
967,交流10kV,202101,2986.51,0.00,0.00,,160.00,160.00,2,二、工业
967,交流10kV,202102,5842.09,0.00,0.00,,160.00,160.00,1,二、工业
967,交流10kV,202103,4733.89,0.00,0.00,,160.00,160.00,1,二、工业
967,交流10kV,202104,3989.53,0.00,0.00,,160.00,160.00,1,二、工业
967,交流10kV,202105,3667.96,0.00,0.00,,160.00,160.00,1,二、工业
967,交流10kV,202106,3697.43,0.00,0.00,,160.00,160.00,1,二、工业
967,交流10kV,202107,4184.27,0.00,0.00,,160.00,160.00,1,二、工业
967,交流10kV,202108,4411.03,0.00,0.00,,160.00,160.00,1,二、工业
967,交流10kV,202109,4592.96,0.00,0.00,,160.00,160.00,1,二、工业
967,交流10kV,202110,4917.10,0.00,0.00,,160.00,160.00,1,二、工业
967,交流10kV,202111,4619.86,0.00,0.00,,160.00,160.00,1,二、工业
504,交流10kV,202112,46978.59,0.00,46978.59,139568.00,1344.00,1344.00,5,一、农、林、牧、渔业
968,交流10kV,202001,3267.30,0.00,0.00,,64.00,64.00,4,二、工业
968,交流10kV,202002,4101.86,0.00,0.00,,64.00,64.00,4,二、工业
968,交流10kV,202003,3526.02,0.00,0.00,,64.00,64.00,4,二、工业
968,交流10kV,202004,3609.95,0.00,0.00,,64.00,64.00,2,二、工业
968,交流10kV,202005,3560.19,0.00,0.00,,64.00,64.00,2,二、工业
968,交流10kV,202006,3911.50,0.00,0.00,,64.00,64.00,1,二、工业
968,交流10kV,202007,4250.69,0.00,0.00,,64.00,64.00,1,二、工业
968,交流10kV,202008,4621.46,0.00,0.00,,64.00,64.00,1,二、工业
968,交流10kV,202009,5108.62,10.22,5118.83,,64.00,64.00,1,二、工业
968,交流10kV,202010,5013.86,0.00,0.00,,64.00,64.00,1,二、工业
968,交流10kV,202011,3931.83,0.00,0.00,,64.00,64.00,1,二、工业
968,交流10kV,202012,3035.83,0.00,0.00,,64.00,64.00,1,二、工业
968,交流10kV,202101,2778.42,0.00,0.00,,64.00,64.00,2,二、工业
968,交流10kV,202102,5774.02,0.00,0.00,,64.00,64.00,1,二、工业
968,交流10kV,202103,5095.63,0.00,0.00,,64.00,64.00,1,二、工业
968,交流10kV,202104,3993.26,0.00,0.00,,64.00,64.00,1,二、工业
